"LOCATION,""INDICATOR"",""SUBJECT"",""MEASURE"",""FREQUENCY"",""TIME"",""Value"",""Flag Codes"""
"IDN,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""1999"",2.687,"
"IDN,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2000"",2.781,"
"IDN,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2001"",2.773,"
"IDN,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2002"",2.825,"
"IDN,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2003"",2.868,"
"IDN,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2004"",2.867,"
"IDN,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2005"",2.891,"
"IDN,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2006"",2.92,"
"IDN,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2007"",2.974,"
"IDN,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2008"",3.093,"
"IDN,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2009"",3.136,"
"IDN,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2010"",3.147,"
"IDN,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2011"",3.125,"
"IDN,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2012"",3.222,"
"IDN,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2013"",3.232,"
"IDN,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2014"",3.222,"
"IDN,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2015"",3.351,"
"IDN,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2016"",3.285,"
"IDN,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2017"",3.234,"
"IDN,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2018"",3.26,"
"IDN,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2019"",3.265,"
"IDN,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2020"",3.344,"
"IDN,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2021"",3.292,"
"IDN,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2022"",3.309,"
"IDN,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2023"",3.322,"
"IDN,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2024"",3.344,"
"IDN,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2025"",3.399,"
"IDN,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2026"",3.451,"
"IDN,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2027"",3.501,"
"IDN,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2028"",3.548,"
"IDN,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2029"",3.589,"
"IRN,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""1990"",2.495,"
"IRN,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""1991"",2.551,"
"IRN,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""1992"",2.495,"
"IRN,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""1993"",2.444,"
"IRN,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""1994"",2.528,"
"IRN,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""1995"",2.56,"
"IRN,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""1996"",2.819,"
"IRN,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""1997"",2.63,"
"IRN,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""1998"",2.839,"
"IRN,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""1999"",2.768,"
"IRN,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2000"",2.381,"
"IRN,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2001"",2.494,"
"IRN,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2002"",3.047,"
"IRN,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2003"",3.073,"
"IRN,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2004"",2.682,"
"IRN,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2005"",2.811,"
"IRN,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2006"",2.672,"
"IRN,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2007"",2.79,"
"IRN,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2008"",2.534,"
"IRN,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2009"",2.573,"
"IRN,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2010"",2.85,"
"IRN,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2011"",2.304,"
"IRN,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2012"",2.671,"
"IRN,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2013"",2.797,"
"IRN,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2014"",2.808,"
"IRN,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2015"",2.857,"
"IRN,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2016"",3.161,"
"IRN,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2017"",3.225,"
"IRN,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2018"",3.247,"
"IRN,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2019"",3.247,"
"IRN,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2020"",3.332,"
"IRN,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2021"",3.392,"
"IRN,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2022"",3.427,"
"IRN,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2023"",3.479,"
"IRN,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2024"",3.531,"
"IRN,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2025"",3.584,"
"IRN,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2026"",3.637,"
"IRN,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2027"",3.691,"
"IRN,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2028"",3.745,"
"IRN,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2029"",3.8,"
"KAZ,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""1990"",444445.94,"
"KAZ,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""1991"",2.911,"
"KAZ,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""1992"",2.574,"
"KAZ,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""1993"",2.4,"
"KAZ,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""1994"",1.851,"
"KAZ,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""1995"",1.299,"
"KAZ,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""1996"",1.705,"
"KAZ,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""1997"",1.999,"
"KAZ,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""1998"",2.145,"
"KAZ,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""1999"",1.872,"
"KAZ,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2000"",1.983,"
"KAZ,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2001"",1.915,"
"KAZ,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2002"",2.021,"
"KAZ,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2003"",2.183,"
"KAZ,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2004"",2.411,"
"KAZ,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2005"",2.236,"
"KAZ,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2006"",2.199,"
"KAZ,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2007"",2.247,"
"KAZ,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2008"",2.25,"
"KAZ,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2009"",2.356,"
"KAZ,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2010"",2.648,"
"KAZ,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2011"",2.479,"
"KAZ,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2012"",2.516,"
"KAZ,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2013"",2.569,"
"KAZ,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2014"",2.639,"
"KAZ,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2015"",2.85,"
"KAZ,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2016"",3.168,"
"KAZ,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2017"",3.124,"
"KAZ,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2018"",3.158,"
"KAZ,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2019"",3.148,"
"KAZ,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2020"",3.231,"
"KAZ,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2021"",3.278,"
"KAZ,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2022"",3.321,"
"KAZ,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2023"",3.37,"
"KAZ,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2024"",3.42,"
"KAZ,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2025"",3.47,"
"KAZ,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2026"",3.52,"
"KAZ,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2027"",3.571,"
"KAZ,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2028"",3.622,"
"KAZ,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2029"",3.674,"
"MYS,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""1990"",1.784,"
"MYS,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""1991"",1.815,"
"MYS,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""1992"",1.929,"
"MYS,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""1993"",1.958,"
"MYS,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""1994"",1.973,"
"MYS,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""1995"",2.04,"
"MYS,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""1996"",2.1,"
"MYS,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""1997"",1.98,"
"MYS,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""1998"",1.865,"
"MYS,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""1999"",1.902,"
"MYS,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2000"",1.977,"
"MYS,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2001"",2.006,"
"MYS,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2002"",2.086,"
"MYS,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2003"",2.165,"
"MYS,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2004"",2.155,"
"MYS,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2005"",2.234,"
"MYS,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2006"",2.081,"
"MYS,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2007"",2.264,"
"MYS,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2008"",2.31,"
"MYS,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2009"",2.401,"
"MYS,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2010"",2.343,"
"MYS,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2011"",2.415,"
"MYS,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2012"",2.447,"
"MYS,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2013"",2.497,"
"MYS,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2014"",2.701,"
"MYS,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2015"",2.591,"
"MYS,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2016"",2.52,"
"MYS,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2017"",2.401,"
"MYS,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2018"",2.595,"
"MYS,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2019"",2.586,"
"MYS,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2020"",2.601,"
"MYS,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2021"",2.642,"
"MYS,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2022"",2.678,"
"MYS,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2023"",2.717,"
"MYS,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2024"",2.758,"
"MYS,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2025"",2.799,"
"MYS,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2026"",2.84,"
"MYS,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2027"",2.881,"
"MYS,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2028"",2.923,"
"MYS,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2029"",2.966,"
"NGA,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""1990"",1.242,"
"NGA,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""1991"",1.172,"
"NGA,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""1992"",1.176,"
"NGA,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""1993"",1.176,"
"NGA,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""1994"",0.85,"
"NGA,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""1995"",1.054,"
"NGA,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""1996"",1.05,"
"NGA,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""1997"",0.957,"
"NGA,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""1998"",0.961,"
"NGA,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""1999"",0.897,"
"NGA,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2000"",0.9,"
"NGA,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2001"",0.78,"
"NGA,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2002"",0.804,"
"NGA,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2003"",0.846,"
"NGA,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2004"",0.852,"
"NGA,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2005"",0.858,"
"NGA,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2006"",0.89,"
"NGA,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2007"",0.78,"
"NGA,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2008"",1.053,"
"NGA,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2009"",1.158,"
"NGA,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2010"",1.103,"
"NGA,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2011"",1.22,"
"NGA,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2012"",1.138,"
"NGA,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2013"",1.191,"
"NGA,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2014"",1.297,"
"NGA,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2015"",1.245,"
"NGA,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2016"",1.202,"
"NGA,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2017"",1.249,"
"NGA,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2018"",1.369,"
"NGA,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2019"",1.231,"
"NGA,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2020"",1.34,"
"NGA,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2021"",1.359,"
"NGA,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2022"",1.376,"
"NGA,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2023"",1.395,"
"NGA,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2024"",1.414,"
"NGA,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2025"",1.434,"
"NGA,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2026"",1.453,"
"NGA,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2027"",1.473,"
"NGA,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2028"",1.493,"
"NGA,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2029"",1.514,"
"PAK,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""1990"",1.544,"
"PAK,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""1991"",1.547,"
"PAK,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""1992"",1.579,"
"PAK,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""1993"",1.827,"
"PAK,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""1994"",1.622,"
"PAK,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""1995"",1.834,"
"PAK,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""1996"",1.912,"
"PAK,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""1997"",1.87,"
"PAK,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""1998"",1.928,"
"PAK,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""1999"",2.05,"
"PAK,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2000"",2.021,"
"PAK,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2001"",1.836,"
"PAK,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2002"",2.013,"
"PAK,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2003"",1.97,"
"PAK,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2004"",1.994,"
"PAK,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2005"",2.116,"
"PAK,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2006"",2.107,"
"PAK,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2007"",2.21,"
"PAK,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2008"",2.348,"
"PAK,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2009"",2.387,"
"PAK,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2010"",2.039,"
"PAK,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2011"",2.396,"
"PAK,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2012"",2.398,"
"PAK,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2013"",2.438,"
"PAK,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2014"",2.422,"
"PAK,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2015"",2.483,"
"PAK,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2016"",2.514,"
"PAK,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2017"",2.568,"
"PAK,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2018"",2.563,"
"PAK,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2019"",2.568,"
"PAK,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2020"",2.71,"
"PAK,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2021"",2.763,"
"PAK,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2022"",2.813,"
"PAK,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2023"",2.867,"
"PAK,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2024"",2.922,"
"PAK,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2025"",2.978,"
"PAK,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2026"",3.034,"
"PAK,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2027"",3.092,"
"PAK,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2028"",3.151,"
"PAK,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2029"",3.211,"
"PRY,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""1990"",1.771,"
"PRY,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""1991"",1.75,"
"PRY,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""1992"",1.824,"
"PRY,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""1993"",1.8,"
"PRY,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""1994"",1.663,"
"PRY,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""1995"",2.487,"
"PRY,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""1996"",2.274,"
"PRY,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""1997"",2.291,"
"PRY,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""1998"",2.289,"
"PRY,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""1999"",2.848,"
"PRY,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2000"",2.459,"
"PRY,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2001"",2.533,"
"PRY,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2002"",2.489,"
"PRY,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2003"",2.381,"
"PRY,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2004"",2.602,"
"PRY,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2005"",2.004,"
"PRY,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2006"",1.958,"
"PRY,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2007"",2.198,"
"PRY,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2008"",2.952,"
"PRY,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2009"",2.976,"
"PRY,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2010"",3.645,"
"PRY,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2011"",3.602,"
"PRY,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2012"",3.433,"
"PRY,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2013"",4.37,"
"PRY,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2014"",4.657,"
"PRY,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2015"",4.642,"
"PRY,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2016"",4.573,"
"PRY,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2017"",4.576,"
"PRY,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2018"",4.369,"
"PRY,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2019"",4.595,"
"PRY,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2020"",4.796,"
"PRY,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2021"",4.861,"
"PRY,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2022"",4.926,"
"PRY,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2023"",4.995,"
"PRY,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2024"",5.067,"
"PRY,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2025"",5.141,"
"PRY,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2026"",5.214,"
"PRY,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2027"",5.289,"
"PRY,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2028"",5.364,"
"PRY,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2029"",5.439,"
"PER,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""1990"",3.577,"
"PER,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""1991"",3.555,"
"PER,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""1992"",3.446,"
"PER,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""1993"",3.752,"
"PER,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""1994"",4.046,"
"PER,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""1995"",3.769,"
"PER,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""1996"",3.838,"
"PER,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""1997"",4.097,"
"PER,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""1998"",3.857,"
"PER,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""1999"",4.204,"
"PER,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2000"",4.483,"
"PER,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2001"",4.596,"
"PER,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2002"",4.541,"
"PER,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2003"",4.62,"
"PER,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2004"",4.379,"
"PER,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2005"",4.696,"
"PER,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2006"",4.676,"
"PER,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2007"",4.849,"
"PER,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2008"",5.003,"
"PER,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2009"",5.027,"
"PER,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2010"",4.954,"
"PER,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2011"",4.963,"
"PER,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2012"",5.254,"
"PER,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2013"",5.245,"
"PER,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2014"",5.165,"
"PER,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2015"",5.364,"
"PER,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2016"",5.15,"
"PER,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2017"",4.892,"
"PER,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2018"",5.501,"
"PER,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2019"",5.296,"
"PER,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2020"",5.363,"
