"LOCATION,""INDICATOR"",""SUBJECT"",""MEASURE"",""FREQUENCY"",""TIME"",""Value"",""Flag Codes"""
"UKR,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2000"",-0.694271983,"
"UKR,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2001"",3.8662107583,"
"UKR,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2002"",-1.888538727,"
"UKR,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2003"",-0.024227676,"
"UKR,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2004"",0.4743082039,"
"UKR,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2005"",8.7784417987,"
"UKR,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2006"",9.0445138123,"
"UKR,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2007"",1.7193168891,"
"UKR,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2008"",-2.555687962,"
"UKR,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2009"",6.9367995134,"
"UKR,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2010"",5.2534973512,"
"UKR,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2011"",-3.644162444,"
"UKR,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2012"",-0.23522664,"
"UKR,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2013"",-0.020404014,"
"UKR,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2014"",-1.435674368,"
"UKR,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2015"",0.5423759056,"
"UKR,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2016"",-1.445342576,"
"UKR,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2017"",-0.824052337,"
"UKR,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2018"",2.1011641803,"
"UKR,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2019"",1.649513383,"
"OECD,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""1986"",36.525667751,"
"OECD,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""1987"",37.053738084,"
"OECD,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""1988"",33.51449234,"
"OECD,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""1989"",29.731474511,"
"OECD,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""1990"",30.642126875,"
"OECD,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""1991"",33.822863318,"
"OECD,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""1992"",32.478239817,"
"OECD,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""1993"",33.189022133,"
"OECD,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""1994"",32.648857771,"
"OECD,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""1995"",29.678617573,"
"OECD,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""1996"",27.58437973,"
"OECD,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""1997"",26.362174403,"
"OECD,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""1998"",30.129478808,"
"OECD,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""1999"",33.215892127,"
"OECD,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2000"",30.617983621,"
"OECD,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2001"",27.388077265,"
"OECD,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2002"",28.547011563,"
"OECD,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2003"",27.530865235,"
"OECD,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2004"",27.582219109,"
"OECD,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2005"",26.445631277,"
"OECD,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2006"",24.461642464,"
"OECD,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2007"",20.348071356,"
"OECD,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2008"",19.778078828,"
"OECD,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2009"",20.950025563,"
"OECD,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2010"",19.329458954,"
"OECD,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2011"",17.902783606,"
"OECD,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2012"",18.29077452,"
"OECD,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2013"",17.059388115,"
"OECD,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2014"",16.531903258,"
"OECD,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2015"",17.121797061,"
"OECD,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2016"",17.989306619,"
"OECD,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2017"",17.143755265,"
"OECD,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2018"",17.992076652,"
"OECD,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2019"",17.751417242,"
"COL,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""1995"",22.583535212,"
"COL,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""1996"",24.234686596,"
"COL,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""1997"",24.118450363,"
"COL,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""1998"",23.8051583,"
"COL,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""1999"",25.553097761,"
"COL,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2000"",21.932476391,"
"COL,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2001"",22.64199656,"
"COL,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2002"",27.073245101,"
"COL,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2003"",14.857691319,"
"COL,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2004"",16.237801411,"
"COL,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2005"",19.905565337,"
"COL,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2006"",16.112390815,"
"COL,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2007"",18.23570334,"
"COL,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2008"",18.816641353,"
"COL,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2009"",22.600464188,"
"COL,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2010"",20.337392816,"
"COL,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2011"",18.7869099,"
"COL,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2012"",21.643929288,"
"COL,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2013"",20.697900831,"
"COL,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2014"",17.052688429,"
"COL,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2015"",15.327639737,"
"COL,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2016"",14.436554016,"
"COL,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2017"",10.493191624,"
"COL,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2018"",13.230188192,"
"COL,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2019"",10.813825727,"
"EU28,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""1986"",38.245960816,"
"EU28,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""1987"",41.062047657,"
"EU28,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""1988"",36.063495735,"
"EU28,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""1989"",27.671075691,"
"EU28,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""1990"",31.99132817,"
"EU28,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""1991"",37.790431854,"
"EU28,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""1992"",34.378928872,"
"EU28,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""1993"",36.29875554,"
"EU28,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""1994"",34.878626004,"
"EU28,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""1995"",33.40123184,"
"EU28,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""1996"",31.181375238,"
"EU28,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""1997"",29.976293581,"
"EU28,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""1998"",33.371940864,"
"EU28,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""1999"",35.862880496,"
"EU28,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2000"",30.601623996,"
"EU28,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2001"",28.50593769,"
"EU28,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2002"",31.13040285,"
"EU28,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2003"",31.434880579,"
"EU28,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2004"",31.023306931,"
"EU28,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2005"",29.292781941,"
"EU28,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2006"",27.688060075,"
"EU28,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2007"",22.362601358,"
"EU28,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2008"",22.032398226,"
"EU28,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2009"",22.862803529,"
"EU28,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2010"",19.603036177,"
"EU28,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2011"",18.025442313,"
"EU28,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2012"",19.219221291,"
"EU28,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2013"",19.741058172,"
"EU28,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2014"",17.415102338,"
"EU28,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2015"",18.940449613,"
"EU28,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2016"",19.761061149,"
"EU28,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2017"",18.885440177,"
"EU28,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2018"",19.543003374,"
"EU28,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2019"",19.016832589,"
"VNM,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2000"",7.3671518197,"
"VNM,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2001"",12.908555926,"
"VNM,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2002"",-3.265622531,"
"VNM,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2003"",10.068681494,"
"VNM,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2004"",8.6925979125,"
"VNM,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2005"",7.9711350812,"
"VNM,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2006"",6.0401057721,"
"VNM,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2007"",-1.378265033,"
"VNM,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2008"",-26.09595433,"
"VNM,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2009"",11.720205416,"
"VNM,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2010"",8.8117942012,"
"VNM,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2011"",4.5141260105,"
"VNM,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2012"",7.100917472,"
"VNM,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2013"",2.3384466062,"
"VNM,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2014"",-1.597072949,"
"VNM,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2015"",-2.439550848,"
"VNM,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2016"",-4.557680385,"
"VNM,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2017"",0.0152967273,"
"VNM,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2018"",-11.37061179,"
"VNM,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2019"",-9.664245524,"
"CRI,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""1995"",4.6914242794,"
"CRI,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""1996"",2.3258093563,"
"CRI,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""1997"",3.3234561599,"
"CRI,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""1998"",3.3108134935,"
"CRI,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""1999"",5.794412251,"
"CRI,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2000"",7.9260119589,"
"CRI,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2001"",7.6639555279,"
"CRI,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2002"",8.8906801033,"
"CRI,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2003"",6.3033855089,"
"CRI,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2004"",5.2846890127,"
"CRI,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2005"",5.7334563263,"
"CRI,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2006"",7.4142872992,"
"CRI,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2007"",4.5833054854,"
"CRI,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2008"",6.1536735113,"
"CRI,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2009"",7.5116429467,"
"CRI,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2010"",11.343821149,"
"CRI,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2011"",12.703711295,"
"CRI,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2012"",8.2263094221,"
"CRI,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2013"",8.1727162314,"
"CRI,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2014"",6.9657364425,"
"CRI,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2015"",9.4414322022,"
"CRI,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2016"",7.4948251584,"
"CRI,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2017"",5.0340818327,"
"CRI,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2018"",4.9959924472,"
"CRI,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2019"",7.5903026291,"
"PHL,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2000"",23.652349409,"
"PHL,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2001"",22.180293998,"
"PHL,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2002"",20.415275638,"
"PHL,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2003"",11.850460053,"
"PHL,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2004"",13.530826371,"
"PHL,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2005"",15.659037758,"
"PHL,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2006"",20.977735028,"
"PHL,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2007"",19.514868786,"
"PHL,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2008"",17.261450294,"
"PHL,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2009"",21.38799719,"
"PHL,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2010"",22.421487606,"
"PHL,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2011"",18.002591614,"
"PHL,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2012"",23.064608171,"
"PHL,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2013"",27.17395872,"
"PHL,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2014"",28.270533589,"
"PHL,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2015"",27.219717584,"
"PHL,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2016"",26.630208484,"
"PHL,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2017"",25.222494372,"
"PHL,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2018"",29.626581962,"
"PHL,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2019"",27.07793966,"
"ARG,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""1997"",-1.983327203,"
"ARG,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""1998"",-1.137504902,"
"ARG,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""1999"",5.3330520387,"
"ARG,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2000"",0.3779590156,"
"ARG,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2001"",-0.132762286,"
"ARG,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2002"",-21.49734937,"
"ARG,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2003"",-24.77201645,"
"ARG,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2004"",-31.38373759,"
"ARG,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2005"",-24.49469424,"
"ARG,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2006"",-27.7398419,"
"ARG,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2007"",-27.60714883,"
"ARG,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2008"",-51.14450292,"
"ARG,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2009"",-41.95996018,"
"ARG,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2010"",-28.02827612,"
"ARG,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2011"",-42.65724948,"
"ARG,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2012"",-35.4878275,"
"ARG,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2013"",-38.37825359,"
"ARG,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2014"",-46.04507702,"
"ARG,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2015"",-30.88337409,"
"ARG,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2016"",-11.46607418,"
"ARG,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2017"",-10.26012642,"
"ARG,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2018"",-25.71738045,"
"ARG,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2019"",-28.20413822,"
"IND,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2000"",1.7877481026,"
"IND,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2001"",-3.509460022,"
"IND,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2002"",-5.067953337,"
"IND,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2003"",-6.000181763,"
"IND,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2004"",-13.1362994,"
"IND,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2005"",-12.35205345,"
"IND,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2006"",-12.94920854,"
"IND,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2007"",-18.96303023,"
"IND,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2008"",-17.4911477,"
"IND,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2009"",-9.803803268,"
"IND,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2010"",-14.76740436,"
"IND,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2011"",-25.61294475,"
"IND,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2012"",-22.41831756,"
"IND,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2013"",-25.9686476,"
"IND,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2014"",-12.96148937,"
"IND,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2015"",-3.59677934,"
"IND,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2016"",-7.04842021,"
"IND,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2017"",-3.280914827,"
"IND,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2018"",-6.731946459,"
"IND,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2019"",-4.970869365,"
